6 0
6 1 45
6 2 24 35
6 2 34 35
6 2 34 45
6 2 35 45
6 3 03 14 25
6 3 13 14 25
6 3 13 24 45
6 3 14 25 34
6 3 23 24 25
6 3 23 24 45
6 3 23 34 35
6 3 23 34 45
6 3 24 25 34
6 3 24 34 45
6 3 25 34 45
6 3 25 35 45
6 4 02 03 04 15
6 4 02 03 14 15
6 4 02 03 14 45
6 4 02 13 14 45
6 4 02 13 24 35
6 4 02 13 34 35
6 4 02 13 34 45
6 4 03 04 15 23
6 4 03 04 15 25
6 4 03 13 24 45
6 4 03 14 24 45
6 4 03 15 24 45
6 4 04 15 24 34
6 4 04 15 24 35
6 4 12 13 14 15
6 4 12 13 14 45
6 4 12 13 24 35
6 4 12 13 34 35
6 4 12 13 34 45
6 4 12 23 24 25
6 4 12 23 24 45
6 4 12 23 34 35
6 4 12 23 34 45
6 4 13 14 15 23
6 4 13 14 23 25
6 4 13 15 24 45
6 4 13 23 24 45
6 4 13 23 34 35
6 4 13 23 34 45
6 4 13 24 35 45
6 4 14 15 24 34
6 4 14 15 24 35
6 4 14 23 24 45
6 4 14 23 34 35
6 4 14 23 34 45
6 4 14 24 34 45
6 4 15 23 24 45
6 4 15 23 34 45
6 4 15 24 34 45
6 4 15 25 34 45
6 4 15 25 35 45
6 4 23 24 35 45
6 4 24 25 34 35
6 3 13 14 25 20 5304
6 3 13 14 25 21 5304
6 3 13 14 25 01 5340
6 3 13 14 25 02 5340
6 3 13 14 25 10 5340
6 3 13 14 25 12 5340
6 3 13 14 25 20 5340
6 3 13 14 25 21 5340
6 3 23 24 25 01 0134
6 3 23 24 25 02 0134
6 3 23 24 25 10 0134
6 3 23 24 25 12 0134
6 3 23 24 25 20 0134
6 3 23 24 25 21 0134
6 3 23 24 25 01 0314
6 3 23 24 25 02 0314
6 3 23 24 25 10 0314
6 3 23 24 25 12 0314
6 3 23 24 25 20 0314
6 3 23 24 25 21 0314
6 3 23 24 25 01 0341
6 3 23 24 25 02 0341
6 3 23 24 25 10 0341
6 3 23 24 25 12 0341
6 3 23 24 25 20 0341
6 3 23 24 25 21 0341
6 3 23 24 25 01 0345
6 3 23 24 25 02 0345
6 3 23 24 25 10 0345
6 3 23 24 25 12 0345
6 3 23 24 25 20 0345
6 3 23 24 25 21 0345
6 3 23 24 25 01 3014
6 3 23 24 25 02 3014
6 3 23 24 25 10 3014
6 3 23 24 25 12 3014
6 3 23 24 25 20 3014
6 3 23 24 25 21 3014
6 3 23 24 25 01 3041
6 3 23 24 25 02 3041
6 3 23 24 25 10 3041
6 3 23 24 25 12 3041
6 3 23 24 25 20 3041
6 3 23 24 25 21 3041
6 3 23 24 25 01 3045
6 3 23 24 25 02 3045
6 3 23 24 25 10 3045
6 3 23 24 25 12 3045
6 3 23 24 25 20 3045
6 3 23 24 25 21 3045
6 3 23 24 25 01 3401
6 3 23 24 25 02 3401
6 3 23 24 25 10 3401
6 3 23 24 25 12 3401
6 3 23 24 25 20 3401
6 3 23 24 25 21 3401
6 3 23 24 25 01 3405
6 3 23 24 25 02 3405
6 3 23 24 25 10 3405
6 3 23 24 25 12 3405
6 3 23 24 25 20 3405
6 3 23 24 25 21 3405
6 3 23 24 25 01 3450
6 3 23 24 25 02 3450
6 3 23 24 25 10 3450
6 3 23 24 25 12 3450
6 3 23 24 25 20 3450
6 3 23 24 25 21 3450
6 3 23 24 45 01 0135
6 3 23 24 45 02 0135
6 3 23 24 45 10 0135
6 3 23 24 45 12 0135
6 3 23 24 45 20 0135
6 3 23 24 45 21 0135
6 3 23 24 45 01 0153
6 3 23 24 45 02 0153
6 3 23 24 45 10 0153
6 3 23 24 45 12 0153
6 3 23 24 45 20 0153
6 3 23 24 45 21 0153
6 3 23 24 45 01 0315
6 3 23 24 45 02 0315
6 3 23 24 45 10 0315
6 3 23 24 45 12 0315
6 3 23 24 45 20 0315
6 3 23 24 45 21 0315
6 3 23 24 45 01 0351
6 3 23 24 45 02 0351
6 3 23 24 45 10 0351
6 3 23 24 45 12 0351
6 3 23 24 45 20 0351
6 3 23 24 45 21 0351
6 3 23 24 45 01 0513
6 3 23 24 45 02 0513
6 3 23 24 45 10 0513
6 3 23 24 45 12 0513
6 3 23 24 45 20 0513
6 3 23 24 45 21 0513
6 3 23 24 45 01 0531
6 3 23 24 45 02 0531
6 3 23 24 45 10 0531
6 3 23 24 45 12 0531
6 3 23 24 45 20 0531
6 3 23 24 45 21 0531
6 3 23 24 45 01 3015
6 3 23 24 45 02 3015
6 3 23 24 45 10 3015
6 3 23 24 45 12 3015
6 3 23 24 45 20 3015
6 3 23 24 45 21 3015
6 3 23 24 45 01 3051
6 3 23 24 45 02 3051
6 3 23 24 45 10 3051
6 3 23 24 45 12 3051
6 3 23 24 45 20 3051
6 3 23 24 45 21 3051
6 3 23 24 45 01 3501
6 3 23 24 45 02 3501
6 3 23 24 45 10 3501
6 3 23 24 45 12 3501
6 3 23 24 45 20 3501
6 3 23 24 45 21 3501
6 3 23 24 45 01 5013
6 3 23 24 45 02 5013
6 3 23 24 45 10 5013
6 3 23 24 45 12 5013
6 3 23 24 45 20 5013
6 3 23 24 45 21 5013
6 3 23 24 45 01 5031
6 3 23 24 45 02 5031
6 3 23 24 45 10 5031
6 3 23 24 45 12 5031
6 3 23 24 45 20 5031
6 3 23 24 45 21 5031
6 3 23 24 45 01 5301
6 3 23 24 45 02 5301
6 3 23 24 45 10 5301
6 3 23 24 45 12 5301
6 3 23 24 45 20 5301
6 3 23 24 45 21 5301
6 3 23 34 35 01 0145
6 3 23 34 35 02 0145
6 3 23 34 35 10 0145
6 3 23 34 35 12 0145
6 3 23 34 35 20 0145
6 3 23 34 35 21 0145
6 3 23 34 35 01 0415
6 3 23 34 35 02 0415
6 3 23 34 35 10 0415
6 3 23 34 35 12 0415
6 3 23 34 35 20 0415
6 3 23 34 35 21 0415
6 3 23 34 35 01 0451
6 3 23 34 35 02 0451
6 3 23 34 35 10 0451
6 3 23 34 35 12 0451
6 3 23 34 35 20 0451
6 3 23 34 35 21 0451
6 3 23 34 35 01 4015
6 3 23 34 35 02 4015
6 3 23 34 35 10 4015
6 3 23 34 35 12 4015
6 3 23 34 35 20 4015
6 3 23 34 35 21 4015
6 3 23 34 35 01 4051
6 3 23 34 35 02 4051
6 3 23 34 35 10 4051
6 3 23 34 35 12 4051
6 3 23 34 35 20 4051
6 3 23 34 35 21 4051
6 3 23 34 35 01 4501
6 3 23 34 35 02 4501
6 3 23 34 35 10 4501
6 3 23 34 35 12 4501
6 3 23 34 35 20 4501
6 3 23 34 35 21 4501
6 3 24 25 34 01 0145
6 3 24 25 34 02 0145
6 3 24 25 34 03 0145
6 3 24 25 34 10 0145
6 3 24 25 34 12 0145
6 3 24 25 34 13 0145
6 3 24 25 34 20 0145
6 3 24 25 34 21 0145
6 3 24 25 34 23 0145
6 3 24 25 34 30 0145
6 3 24 25 34 31 0145
6 3 24 25 34 32 0145
6 3 24 25 34 01 0154
6 3 24 25 34 02 0154
6 3 24 25 34 03 0154
6 3 24 25 34 10 0154
6 3 24 25 34 12 0154
6 3 24 25 34 13 0154
6 3 24 25 34 20 0154
6 3 24 25 34 21 0154
6 3 24 25 34 23 0154
6 3 24 25 34 30 0154
6 3 24 25 34 31 0154
6 3 24 25 34 32 0154
6 3 24 25 34 01 0415
6 3 24 25 34 02 0415
6 3 24 25 34 03 0415
6 3 24 25 34 10 0415
6 3 24 25 34 12 0415
6 3 24 25 34 13 0415
6 3 24 25 34 20 0415
6 3 24 25 34 21 0415
6 3 24 25 34 23 0415
6 3 24 25 34 30 0415
6 3 24 25 34 31 0415
6 3 24 25 34 32 0415
6 3 24 25 34 01 0451
6 3 24 25 34 02 0451
6 3 24 25 34 03 0451
6 3 24 25 34 10 0451
6 3 24 25 34 12 0451
6 3 24 25 34 13 0451
6 3 24 25 34 20 0451
6 3 24 25 34 21 0451
6 3 24 25 34 23 0451
6 3 24 25 34 30 0451
6 3 24 25 34 31 0451
6 3 24 25 34 32 0451
6 3 24 25 34 01 0514
6 3 24 25 34 02 0514
6 3 24 25 34 03 0514
6 3 24 25 34 10 0514
6 3 24 25 34 12 0514
6 3 24 25 34 13 0514
6 3 24 25 34 20 0514
6 3 24 25 34 21 0514
6 3 24 25 34 23 0514
6 3 24 25 34 30 0514
6 3 24 25 34 31 0514
6 3 24 25 34 32 0514
6 3 24 25 34 01 0541
6 3 24 25 34 02 0541
6 3 24 25 34 03 0541
6 3 24 25 34 10 0541
6 3 24 25 34 12 0541
6 3 24 25 34 13 0541
6 3 24 25 34 20 0541
6 3 24 25 34 21 0541
6 3 24 25 34 23 0541
6 3 24 25 34 30 0541
6 3 24 25 34 31 0541
6 3 24 25 34 32 0541
6 3 24 25 34 01 4015
6 3 24 25 34 02 4015
6 3 24 25 34 03 4015
6 3 24 25 34 10 4015
6 3 24 25 34 12 4015
6 3 24 25 34 13 4015
6 3 24 25 34 20 4015
6 3 24 25 34 21 4015
6 3 24 25 34 23 4015
6 3 24 25 34 30 4015
6 3 24 25 34 31 4015
6 3 24 25 34 32 4015
6 3 24 25 34 01 4051
6 3 24 25 34 02 4051
6 3 24 25 34 03 4051
6 3 24 25 34 10 4051
6 3 24 25 34 12 4051
6 3 24 25 34 13 4051
6 3 24 25 34 20 4051
6 3 24 25 34 21 4051
6 3 24 25 34 23 4051
6 3 24 25 34 30 4051
6 3 24 25 34 31 4051
6 3 24 25 34 32 4051
6 3 24 25 34 01 4501
6 3 24 25 34 02 4501
6 3 24 25 34 03 4501
6 3 24 25 34 10 4501
6 3 24 25 34 12 4501
6 3 24 25 34 13 4501
6 3 24 25 34 20 4501
6 3 24 25 34 21 4501
6 3 24 25 34 23 4501
6 3 24 25 34 30 4501
6 3 24 25 34 31 4501
6 3 24 25 34 32 4501
6 3 24 25 34 01 5014
6 3 24 25 34 02 5014
6 3 24 25 34 03 5014
6 3 24 25 34 10 5014
6 3 24 25 34 12 5014
6 3 24 25 34 13 5014
6 3 24 25 34 20 5014
6 3 24 25 34 21 5014
6 3 24 25 34 23 5014
6 3 24 25 34 30 5014
6 3 24 25 34 31 5014
6 3 24 25 34 32 5014
6 3 24 25 34 01 5041
6 3 24 25 34 02 5041
6 3 24 25 34 03 5041
6 3 24 25 34 10 5041
6 3 24 25 34 12 5041
6 3 24 25 34 13 5041
6 3 24 25 34 20 5041
6 3 24 25 34 21 5041
6 3 24 25 34 23 5041
6 3 24 25 34 30 5041
6 3 24 25 34 31 5041
6 3 24 25 34 32 5041
6 3 24 25 34 01 5401
6 3 24 25 34 02 5401
6 3 24 25 34 03 5401
6 3 24 25 34 10 5401
6 3 24 25 34 12 5401
6 3 24 25 34 13 5401
6 3 24 25 34 20 5401
6 3 24 25 34 21 5401
6 3 24 25 34 23 5401
6 3 24 25 34 30 5401
6 3 24 25 34 31 5401
6 3 24 25 34 32 5401
6 4 02 03 04 15 01 2345
6 4 02 03 04 15 10 2345
6 4 02 03 04 15 01 2354
6 4 02 03 04 15 10 2354
6 4 02 03 04 15 01 2534
6 4 02 03 04 15 10 2534
6 4 02 03 04 15 01 5234
6 4 02 03 04 15 10 5234
6 4 02 03 14 15 01 2345
6 4 02 03 14 15 10 2345
6 4 02 03 14 15 01 2435
6 4 02 03 14 15 10 2435
6 4 02 03 14 15 01 2453
6 4 02 03 14 15 10 2453
6 4 12 13 14 15 01 0234
6 4 12 13 14 15 10 0234
6 4 12 13 14 15 01 2034
6 4 12 13 14 15 10 2034
6 4 12 13 14 15 01 2304
6 4 12 13 14 15 10 2304
6 4 12 13 14 15 01 2340
6 4 12 13 14 15 10 2340
6 4 12 13 14 15 01 2345
6 4 12 13 14 15 10 2345
6 4 12 13 14 45 01 0235
6 4 12 13 14 45 10 0235
6 4 12 13 14 45 01 0253
6 4 12 13 14 45 10 0253
6 4 12 13 14 45 01 0523
6 4 12 13 14 45 10 0523
6 4 12 13 14 45 01 2035
6 4 12 13 14 45 10 2035
6 4 12 13 14 45 01 2053
6 4 12 13 14 45 10 2053
6 4 12 13 14 45 01 2305
6 4 12 13 14 45 10 2305
6 4 12 13 14 45 01 2350
6 4 12 13 14 45 10 2350
6 4 12 13 14 45 01 2503
6 4 12 13 14 45 10 2503
6 4 12 13 14 45 01 2530
6 4 12 13 14 45 10 2530
6 4 12 13 14 45 01 5023
6 4 12 13 14 45 10 5023
6 4 12 13 14 45 01 5203
6 4 12 13 14 45 10 5203
6 4 12 13 14 45 01 5230
6 4 12 13 14 45 10 5230
6 4 12 13 34 35 01 0245
6 4 12 13 34 35 10 0245
6 4 12 13 34 35 01 0425
6 4 12 13 34 35 10 0425
6 4 12 13 34 35 01 0452
6 4 12 13 34 35 10 0452
6 4 12 13 34 35 01 2045
6 4 12 13 34 35 10 2045
6 4 12 13 34 35 01 2405
6 4 12 13 34 35 10 2405
6 4 12 13 34 35 01 2450
6 4 12 13 34 35 10 2450
6 4 12 13 34 35 01 4025
6 4 12 13 34 35 10 4025
6 4 12 13 34 35 01 4052
6 4 12 13 34 35 10 4052
6 4 12 13 34 35 01 4205
6 4 12 13 34 35 10 4205
6 4 12 13 34 35 01 4250
6 4 12 13 34 35 10 4250
6 4 12 13 34 35 01 4502
6 4 12 13 34 35 10 4502
6 4 12 13 34 35 01 4520
6 4 12 13 34 35 10 4520
6 4 12 23 24 25 01 0345
6 4 12 23 24 25 10 0345
6 4 12 23 24 25 01 3045
6 4 12 23 24 25 10 3045
6 4 12 23 24 25 01 3405
6 4 12 23 24 25 10 3405
6 4 12 23 24 25 01 3450
6 4 12 23 24 25 10 3450
6 4 13 14 15 23 01 0345
6 4 13 14 15 23 02 0345
6 4 13 14 15 23 10 0345
6 4 13 14 15 23 12 0345
6 4 13 14 15 23 20 0345
6 4 13 14 15 23 21 0345
6 4 13 14 15 23 01 0435
6 4 13 14 15 23 02 0435
6 4 13 14 15 23 10 0435
6 4 13 14 15 23 12 0435
6 4 13 14 15 23 20 0435
6 4 13 14 15 23 21 0435
6 4 13 14 15 23 01 0453
6 4 13 14 15 23 02 0453
6 4 13 14 15 23 10 0453
6 4 13 14 15 23 12 0453
6 4 13 14 15 23 20 0453
6 4 13 14 15 23 21 0453
6 4 13 14 15 23 01 3045
6 4 13 14 15 23 02 3045
6 4 13 14 15 23 10 3045
6 4 13 14 15 23 12 3045
6 4 13 14 15 23 20 3045
6 4 13 14 15 23 21 3045
6 4 13 14 15 23 01 3405
6 4 13 14 15 23 02 3405
6 4 13 14 15 23 10 3405
6 4 13 14 15 23 12 3405
6 4 13 14 15 23 20 3405
6 4 13 14 15 23 21 3405
6 4 13 14 15 23 01 3450
6 4 13 14 15 23 02 3450
6 4 13 14 15 23 10 3450
6 4 13 14 15 23 12 3450
6 4 13 14 15 23 20 3450
6 4 13 14 15 23 21 3450
6 4 13 14 15 23 01 4035
6 4 13 14 15 23 02 4035
6 4 13 14 15 23 10 4035
6 4 13 14 15 23 12 4035
6 4 13 14 15 23 20 4035
6 4 13 14 15 23 21 4035
6 4 13 14 15 23 01 4053
6 4 13 14 15 23 02 4053
6 4 13 14 15 23 10 4053
6 4 13 14 15 23 12 4053
6 4 13 14 15 23 20 4053
6 4 13 14 15 23 21 4053
6 4 13 14 15 23 01 4305
6 4 13 14 15 23 02 4305
6 4 13 14 15 23 10 4305
6 4 13 14 15 23 12 4305
6 4 13 14 15 23 20 4305
6 4 13 14 15 23 21 4305
6 4 13 14 15 23 01 4350
6 4 13 14 15 23 02 4350
6 4 13 14 15 23 10 4350
6 4 13 14 15 23 12 4350
6 4 13 14 15 23 20 4350
6 4 13 14 15 23 21 4350
6 4 13 14 15 23 01 4503
6 4 13 14 15 23 02 4503
6 4 13 14 15 23 10 4503
6 4 13 14 15 23 12 4503
6 4 13 14 15 23 20 4503
6 4 13 14 15 23 21 4503
6 4 13 14 15 23 01 4530
6 4 13 14 15 23 02 4530
6 4 13 14 15 23 10 4530
6 4 13 14 15 23 12 4530
6 4 13 14 15 23 20 4530
6 4 13 14 15 23 21 4530
6 4 13 14 23 25 01 0345
6 4 13 14 23 25 02 0345
6 4 13 14 23 25 10 0345
6 4 13 14 23 25 12 0345
6 4 13 14 23 25 20 0345
6 4 13 14 23 25 21 0345
6 4 13 14 23 25 01 0435
6 4 13 14 23 25 02 0435
6 4 13 14 23 25 10 0435
6 4 13 14 23 25 12 0435
6 4 13 14 23 25 20 0435
6 4 13 14 23 25 21 0435
6 4 13 14 23 25 01 0453
6 4 13 14 23 25 02 0453
6 4 13 14 23 25 10 0453
6 4 13 14 23 25 12 0453
6 4 13 14 23 25 20 0453
6 4 13 14 23 25 21 0453
6 4 13 14 23 25 01 3045
6 4 13 14 23 25 02 3045
6 4 13 14 23 25 10 3045
6 4 13 14 23 25 12 3045
6 4 13 14 23 25 20 3045
6 4 13 14 23 25 21 3045
6 4 13 14 23 25 01 3405
6 4 13 14 23 25 02 3405
6 4 13 14 23 25 10 3405
6 4 13 14 23 25 12 3405
6 4 13 14 23 25 20 3405
6 4 13 14 23 25 21 3405
6 4 13 14 23 25 01 3450
6 4 13 14 23 25 02 3450
6 4 13 14 23 25 10 3450
6 4 13 14 23 25 12 3450
6 4 13 14 23 25 20 3450
6 4 13 14 23 25 21 3450
6 4 13 14 23 25 01 4035
6 4 13 14 23 25 02 4035
6 4 13 14 23 25 10 4035
6 4 13 14 23 25 12 4035
6 4 13 14 23 25 20 4035
6 4 13 14 23 25 21 4035
6 4 13 14 23 25 01 4053
6 4 13 14 23 25 02 4053
6 4 13 14 23 25 10 4053
6 4 13 14 23 25 12 4053
6 4 13 14 23 25 20 4053
6 4 13 14 23 25 21 4053
6 4 13 14 23 25 01 4305
6 4 13 14 23 25 02 4305
6 4 13 14 23 25 10 4305
6 4 13 14 23 25 12 4305
6 4 13 14 23 25 20 4305
6 4 13 14 23 25 21 4305
6 4 13 14 23 25 01 4350
6 4 13 14 23 25 02 4350
6 4 13 14 23 25 10 4350
6 4 13 14 23 25 12 4350
6 4 13 14 23 25 20 4350
6 4 13 14 23 25 21 4350
6 4 13 14 23 25 01 4503
6 4 13 14 23 25 02 4503
6 4 13 14 23 25 10 4503
6 4 13 14 23 25 12 4503
6 4 13 14 23 25 20 4503
6 4 13 14 23 25 21 4503
6 4 13 14 23 25 01 4530
6 4 13 14 23 25 02 4530
6 4 13 14 23 25 10 4530
6 4 13 14 23 25 12 4530
6 4 13 14 23 25 20 4530
6 4 13 14 23 25 21 4530
6 4 24 25 34 35 01 0145
6 4 24 25 34 35 02 0145
6 4 24 25 34 35 10 0145
6 4 24 25 34 35 12 0145
6 4 24 25 34 35 20 0145
6 4 24 25 34 35 21 0145
6 4 24 25 34 35 23 0145
6 4 24 25 34 35 01 0415
6 4 24 25 34 35 02 0415
6 4 24 25 34 35 10 0415
6 4 24 25 34 35 12 0415
6 4 24 25 34 35 20 0415
6 4 24 25 34 35 21 0415
6 4 24 25 34 35 23 0415
6 4 24 25 34 35 01 0451
6 4 24 25 34 35 02 0451
6 4 24 25 34 35 10 0451
6 4 24 25 34 35 12 0451
6 4 24 25 34 35 20 0451
6 4 24 25 34 35 21 0451
6 4 24 25 34 35 23 0451
6 4 24 25 34 35 01 4015
6 4 24 25 34 35 02 4015
6 4 24 25 34 35 10 4015
6 4 24 25 34 35 12 4015
6 4 24 25 34 35 20 4015
6 4 24 25 34 35 21 4015
6 4 24 25 34 35 23 4015
6 4 24 25 34 35 01 4051
6 4 24 25 34 35 02 4051
6 4 24 25 34 35 10 4051
6 4 24 25 34 35 12 4051
6 4 24 25 34 35 20 4051
6 4 24 25 34 35 21 4051
6 4 24 25 34 35 23 4051
6 4 24 25 34 35 01 4501
6 4 24 25 34 35 02 4501
6 4 24 25 34 35 10 4501
6 4 24 25 34 35 12 4501
6 4 24 25 34 35 20 4501
6 4 24 25 34 35 21 4501
6 4 24 25 34 35 23 4501
6 5 02 03 04 05 12 01 2345
6 5 02 03 04 05 12 10 2345
6 5 02 03 04 05 12 01 3245
6 5 02 03 04 05 12 10 3245
6 5 02 03 04 05 12 01 3425
6 5 02 03 04 05 12 10 3425
6 5 02 03 04 05 12 01 3452
6 5 02 03 04 05 12 10 3452
6 5 02 03 04 12 15 01 2345
6 5 02 03 04 12 15 10 2345
6 5 02 03 04 12 15 01 2354
6 5 02 03 04 12 15 10 2354
6 5 02 03 04 12 15 01 2534
6 5 02 03 04 12 15 10 2534
6 5 02 03 04 12 15 01 3245
6 5 02 03 04 12 15 10 3245
6 5 02 03 04 12 15 01 3254
6 5 02 03 04 12 15 10 3254
6 5 02 03 04 12 15 01 3425
6 5 02 03 04 12 15 10 3425
6 5 02 03 04 12 15 01 3452
6 5 02 03 04 12 15 10 3452
6 5 02 03 04 12 15 01 3524
6 5 02 03 04 12 15 10 3524
6 5 02 03 04 12 15 01 3542
6 5 02 03 04 12 15 10 3542
6 5 02 03 04 12 15 01 5234
6 5 02 03 04 12 15 10 5234
6 5 02 03 04 12 15 01 5324
6 5 02 03 04 12 15 10 5324
6 5 02 03 04 12 15 01 5342
6 5 02 03 04 12 15 10 5342
6 5 13 14 15 23 24 01 0345
6 5 13 14 15 23 24 02 0345
6 5 13 14 15 23 24 10 0345
6 5 13 14 15 23 24 12 0345
6 5 13 14 15 23 24 20 0345
6 5 13 14 15 23 24 21 0345
6 5 13 14 15 23 24 01 0354
6 5 13 14 15 23 24 02 0354
6 5 13 14 15 23 24 10 0354
6 5 13 14 15 23 24 12 0354
6 5 13 14 15 23 24 20 0354
6 5 13 14 15 23 24 21 0354
6 5 13 14 15 23 24 01 0534
6 5 13 14 15 23 24 02 0534
6 5 13 14 15 23 24 10 0534
6 5 13 14 15 23 24 12 0534
6 5 13 14 15 23 24 20 0534
6 5 13 14 15 23 24 21 0534
6 5 13 14 15 23 24 01 3045
6 5 13 14 15 23 24 02 3045
6 5 13 14 15 23 24 10 3045
6 5 13 14 15 23 24 12 3045
6 5 13 14 15 23 24 20 3045
6 5 13 14 15 23 24 21 3045
6 5 13 14 15 23 24 01 3054
6 5 13 14 15 23 24 02 3054
6 5 13 14 15 23 24 10 3054
6 5 13 14 15 23 24 12 3054
6 5 13 14 15 23 24 20 3054
6 5 13 14 15 23 24 21 3054
6 5 13 14 15 23 24 01 3405
6 5 13 14 15 23 24 02 3405
6 5 13 14 15 23 24 10 3405
6 5 13 14 15 23 24 12 3405
6 5 13 14 15 23 24 20 3405
6 5 13 14 15 23 24 21 3405
6 5 13 14 15 23 24 01 3450
6 5 13 14 15 23 24 02 3450
6 5 13 14 15 23 24 10 3450
6 5 13 14 15 23 24 12 3450
6 5 13 14 15 23 24 20 3450
6 5 13 14 15 23 24 21 3450
6 5 13 14 15 23 24 01 3504
6 5 13 14 15 23 24 02 3504
6 5 13 14 15 23 24 10 3504
6 5 13 14 15 23 24 12 3504
6 5 13 14 15 23 24 20 3504
6 5 13 14 15 23 24 21 3504
6 5 13 14 15 23 24 01 3540
6 5 13 14 15 23 24 02 3540
6 5 13 14 15 23 24 10 3540
6 5 13 14 15 23 24 12 3540
6 5 13 14 15 23 24 20 3540
6 5 13 14 15 23 24 21 3540
6 5 13 14 15 23 24 01 5034
6 5 13 14 15 23 24 02 5034
6 5 13 14 15 23 24 10 5034
6 5 13 14 15 23 24 12 5034
6 5 13 14 15 23 24 20 5034
6 5 13 14 15 23 24 21 5034
6 5 13 14 15 23 24 01 5304
6 5 13 14 15 23 24 02 5304
6 5 13 14 15 23 24 10 5304
6 5 13 14 15 23 24 12 5304
6 5 13 14 15 23 24 20 5304
6 5 13 14 15 23 24 21 5304
6 5 13 14 15 23 24 01 5340
6 5 13 14 15 23 24 02 5340
6 5 13 14 15 23 24 10 5340
6 5 13 14 15 23 24 12 5340
6 5 13 14 15 23 24 20 5340
6 5 13 14 15 23 24 21 5340
6 6 02 03 04 05 12 13 01 2345
6 6 02 03 04 05 12 13 10 2345
6 6 02 03 04 05 12 13 01 2435
6 6 02 03 04 05 12 13 10 2435
6 6 02 03 04 05 12 13 01 2453
6 6 02 03 04 05 12 13 10 2453
6 6 02 03 04 05 12 13 01 4235
6 6 02 03 04 05 12 13 10 4235
6 6 02 03 04 05 12 13 01 4253
6 6 02 03 04 05 12 13 10 4253
6 6 02 03 04 05 12 13 01 4523
6 6 02 03 04 05 12 13 10 4523
6 6 02 03 04 12 13 15 01 2345
6 6 02 03 04 12 13 15 10 2345
6 6 02 03 04 12 13 15 01 2435
6 6 02 03 04 12 13 15 10 2435
6 6 02 03 04 12 13 15 01 2453
6 6 02 03 04 12 13 15 10 2453
6 6 02 03 04 12 13 15 01 4235
6 6 02 03 04 12 13 15 10 4235
6 6 02 03 04 12 13 15 01 4253
6 6 02 03 04 12 13 15 10 4253
6 6 02 03 04 12 13 15 01 4523
6 6 02 03 04 12 13 15 10 4523
6 6 13 14 15 23 24 25 01 0345
6 6 13 14 15 23 24 25 10 0345
6 6 13 14 15 23 24 25 12 0345
6 6 13 14 15 23 24 25 01 3045
6 6 13 14 15 23 24 25 10 3045
6 6 13 14 15 23 24 25 12 3045
6 6 13 14 15 23 24 25 01 3405
6 6 13 14 15 23 24 25 10 3405
6 6 13 14 15 23 24 25 12 3405
6 6 13 14 15 23 24 25 01 3450
6 6 13 14 15 23 24 25 10 3450
6 6 13 14 15 23 24 25 12 3450
6 7 02 03 04 05 12 13 14 01 2345
6 7 02 03 04 05 12 13 14 10 2345
6 7 02 03 04 05 12 13 14 01 2354
6 7 02 03 04 05 12 13 14 10 2354
6 7 02 03 04 05 12 13 14 01 2534
6 7 02 03 04 05 12 13 14 10 2534
6 7 02 03 04 05 12 13 14 01 5234
6 7 02 03 04 05 12 13 14 10 5234
6 8 02 03 04 05 12 13 14 15 01 2345
6 0 012 0123
6 0 012 0132
6 0 012 0134
6 0 012 0213
6 0 012 0231
6 0 012 0234
6 0 012 0312
6 0 012 0314
6 0 012 0321
6 0 012 0324
6 0 012 0341
6 0 012 0342
6 0 012 0345
6 0 012 1023
6 0 012 1032
6 0 012 1034
6 0 012 1203
6 0 012 1230
6 0 012 1234
6 0 012 1302
6 0 012 1304
6 0 012 1320
6 0 012 1324
6 0 012 1340
6 0 012 1342
6 0 012 1345
6 0 012 2013
6 0 012 2031
6 0 012 2034
6 0 012 2103
6 0 012 2130
6 0 012 2134
6 0 012 2301
6 0 012 2304
6 0 012 2310
6 0 012 2314
6 0 012 2340
6 0 012 2341
6 0 012 2345
6 0 012 3012
6 0 012 3014
6 0 012 3021
6 0 012 3024
6 0 012 3041
6 0 012 3042
6 0 012 3045
6 0 012 3102
6 0 012 3104
6 0 012 3120
6 0 012 3124
6 0 012 3140
6 0 012 3142
6 0 012 3145
6 0 012 3201
6 0 012 3204
6 0 012 3210
6 0 012 3214
6 0 012 3240
6 0 012 3241
6 0 012 3245
6 0 012 3401
6 0 012 3402
6 0 012 3405
6 0 012 3410
6 0 012 3412
6 0 012 3415
6 0 012 3420
6 0 012 3421
6 0 012 3425
6 0 012 3450
6 0 012 3451
6 0 012 3452
6 1 45 012 0123
6 1 45 013 0123
6 1 45 014 0123
6 1 45 021 0123
6 1 45 023 0123
6 1 45 024 0123
6 1 45 031 0123
6 1 45 032 0123
6 1 45 034 0123
6 1 45 041 0123
6 1 45 042 0123
6 1 45 043 0123
6 1 45 102 0123
6 1 45 103 0123
6 1 45 104 0123
6 1 45 120 0123
6 1 45 123 0123
6 1 45 124 0123
6 1 45 130 0123
6 1 45 132 0123
6 1 45 134 0123
6 1 45 140 0123
6 1 45 142 0123
6 1 45 143 0123
6 1 45 201 0123
6 1 45 203 0123
6 1 45 204 0123
6 1 45 210 0123
6 1 45 213 0123
6 1 45 214 0123
6 1 45 230 0123
6 1 45 231 0123
6 1 45 234 0123
6 1 45 240 0123
6 1 45 241 0123
6 1 45 243 0123
6 1 45 301 0123
